,Tipo de Propiedad,Zona,Ciudad,Barrio,Calle,Tipo de Barrio,Apto Escritura,Apto Crédito,Etapa de Construcción,Antigüedad,Cantidad de Plantas,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Cobertura Cocheras,Superficie Total m2,Superficie Cubierta m2,Valor
5550,Casa,,Las Rabonas,Las Rabonas,LAS RABONAS - Traslasierra,,,,,,,3.0,3.0,,,10000,320,279080.0
5551,Casa,,Córdoba,Córdoba,aguirre camara ,,,,,,,,,,,,,37371.0
5552,Casa,,Córdoba,Villa Warcalde,Ricardo Santos  10400,,,,,A estrenar,,3.0,3.0,,,167,104,210000.0
5553,Casa,,Córdoba,Villa Warcalde,Ricardo Santos  10400,,,,,A estrenar,,2.0,3.0,,,129,93,195000.0
5554,Casa,,La Cumbre,La Cumbre,Rivadavia 300,,,,,,,2.0,2.0,,,151,142,180000.0
5555,Casa,,Córdoba,5018 Córdoba,Av. Agrim Enrique Bodereau 8700,,,,,10,,2.0,2.0,,,179,95,130000.0
5556,Casa,,San Javier,ordoba,san javier,,,,,,,,,,,,,0.0
5557,Casa,,Unquillo,Unquillo,Colombia 281,,,,,,,4.0,2.0,,,370,120,77319.0
5558,Casa,,Unquillo,Unquillo,Barrio Corral de Barrancas Lote 8 Mz 75,,,,,,,4.0,3.0,,,5000,300,195000.0
5559,Casa,,Córdoba,Villa Cabrera,Claudio Cuenca 2000,,,,,53,,3.0,,,,227,166,130000.0
5560,Casa,,Córdoba,S.M.A.T.A.,SMATA 2,,,,,13,,3.0,2.0,,,286,220,129000.0
5561,Casa,,Río Ceballos,Villa Catalina,Venta De Casa Villa Catalina 2 Dorm  100,,,,,,,2.0,2.0,,,477,150,135000.0
5562,Casa,,Villa Allende,Villa Allende,Ricardo Rojas 72,,,,,30,,3.0,,,,310,95,79000.0
5563,Casa,,Córdoba,Argüello,Alberto Nicasio X,,,,,,,,,,,,,225000.0
5564,Casa,,Córdoba,Claros del Bosque,Claros del Bosque  L2 M3 - Entrega Inmediata,,,,,A estrenar,,3.0,2.0,2.0,,180,137,175000.0
5565,Casa,,Córdoba,5009DKB Córdoba,Francisco de Aguirre 4000,,,,,50,,4.0,2.0,,,250,160,160000.0
5566,Casa,,Córdoba,Iponá,Alejandro Korn ,,,,,,,,,,,,,90000.0
5567,Casa,,Córdoba,Quebrada de las Rosas,Yavi  5400,,,,,,,,,,,,,260000.0
5568,Casa,,Cosquín,Cosquín,Urquiza  800,,,,,,,3.0,2.0,2.0,,2970,404,520000.0
5569,Casa,,Unquillo,Unquillo,Unquillo,,,,,,,3.0,2.0,,,750,170,89900.0
5570,Casa,,Córdoba,Córdoba,Avenida Ejercito Argentino 300,,,,,,,,,,,,,950000.0
5571,Casa,,Córdoba,Villa Rivera Indarte,Arroyito 7774,,,,,45,,2.0,,,,400,80,50000.0
5572,Casa,,Córdoba,órdoba,Av Monseñor Pablo Cabrera 3017,,,,,65,,3.0,2.0,,,127,127,89000.0
5573,Casa,,Río Ceballos,Río Ceballos,Segundo Sombra,,,,,6,,3.0,3.0,,,1050,220,125000.0
5574,Casa,,Córdoba,Córdoba,Justo Arguello 1600,,,,,50,,2.0,2.0,,,300,160,90206.0
5575,Casa,,Punilla,Punilla,Brasil 1046,,,,,5,,2.0,2.0,,,1000,240,260000.0
5576,Casa,,Villa Carlos Paz,Villa Carlos Paz,barrio los inquilinos,,,,,20,,2.0,,,,300,70,100000.0
5577,Casa,,Mendiolaza,Estancia Q2,S J D Calasanz ,,,,,,,,,,,,,12886.0
5578,Casa,,Córdoba,Córdoba,Jose María Cordero 267,,,,,10,,3.0,,,,365,180,72164.0
5579,Casa,,Punilla,Punilla,Juan B. Justo 400,,,,,20,,5.0,4.0,3.0,,800,481,0.0
5580,Casa,,Villa Carlos Paz,Villa Carlos Paz,carcano,,,,,40,,3.0,3.0,2.0,,997,280,160000.0
5581,Casa,,Córdoba,Argüello Norte,Tipayante 7181,,,,,,,2.0,,,,195,75,52000.0
5582,Casa,,Córdoba,URCA,José Esteban Bustos 1300,,,,,36,,4.0,3.0,,,375,,220000.0
5583,Casa,,Villa Giardino,Villa Giardino,9 de  julio sn,,,,,25,,2.0,2.0,,,500,120,25257.0
5584,Casa,,Villa Giardino,illa Giardino,Stella Maris 272,,,,,10,,2.0,2.0,,,600,250,180000.0
5585,Casa,,Córdoba,URCA,Country Barrancas Urca 4 Dormitorios 5 Baños 680m2 Cubiertos,,,,,A estrenar,,4.0,5.0,4.0,,1500,680,0.0
5586,Casa,,Córdoba,5018 Córdoba,Av. Agrim Enrique Bodereau 8700-8742,,,,,10,,3.0,3.0,,,240,115,150000.0
5587,Casa,,Córdoba,Villa Cabrera,Facuando Quiriga 2900,,,,,A estrenar,,3.0,,,,250,110,130000.0
5588,Casa,,Córdoba,Córdoba,Palma de Claret,,,,,5,,2.0,2.0,,,200,120,139000.0
5589,Casa,,Villa Ciudad de América,Villa Ciudad de América,Las lilas S/N,,,,,,,3.0,2.0,2.0,,1800,211,159900.0
5590,Casa,,Córdoba,Los Sauces,Los Sauces,,,,,8,,2.0,,,,1393,110,210000.0
5591,Casa,,Villa Carlos Paz,Villa Carlos Paz,comodore meisner 300,,,,,4,,2.0,,,,970,60,89000.0
5592,Casa,,Córdoba,Maipú,Malaga  1900,,,,,,,3.0,2.0,,,296,221,135000.0
5593,Casa,,Los Cocos,Los Cocos,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5594,Casa,,Córdoba,Argüello,Av. Recta Martinolli 8800,,,,,A estrenar,,3.0,2.0,,,250,156,1.0
5595,Casa,,Nono,Nono,AV LOS PORTEÑOS 700,,,,,,,8.0,7.0,,,2727,580,360000.0
5596,Casa,,Córdoba,Valle Escondido ,Venta De Casa En B El Prado  100,,,,,,,3.0,4.0,,,660,310,350000.0
5597,Casa,,Córdoba,Villa Warcalde,San Pedro Nolasco 7245,,,,,10,,3.0,2.0,0.0,,750,200,225000.0
5598,Casa,,Santa María,Santa María,Casa en B° Privado,,,,,A estrenar,,3.0,2.0,,,550,165,215000.0
5599,Casa,,Bialet Massé,Bialet Massé,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5600,Casa,,Punilla,Punilla,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5601,Casa,,Córdoba,ona Sur,Country La Calandria,,,,,A estrenar,,3.0,2.0,2.0,,180,150,165000.0
5602,Casa,,Cabalango,Cabalango,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5603,Casa,,Alta Gracia,Alta Gracia,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5604,Casa,,Malagueño,Malagueño,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5605,Casa,,Córdoba,Matienzo,Reconquista esq Maria Curie,,,,,29,,4.0,3.0,,,401,219,109000.0
5606,Casa,,Córdoba,Patria,Lituania 1966,,,,,,,4.0,2.0,,,220,180,149000.0
5607,Casa,,Córdoba,Centenario,Benigno Acosta 4289,,,,,,,4.0,2.0,,,275,174,175000.0
5608,Casa,,calamuchita,calamuchita,Villa General Belgrano,,,,,A estrenar,,3.0,,0.0,,702,140,0.0
5609,Casa,,Córdoba,Empalme,Av Sabattini 4333,,,,,,,5.0,2.0,,,350,550,289000.0
5610,Casa,,Villa Giardino,Villa Giardino,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5611,Casa,,Mendiolaza,Mendiolaza,Barrio Valle DEL SOL,,,,,15,,3.0,2.0,2.0,,2,,250000.0
5612,Casa,,Córdoba,Fincas 1,CAMINO SAN CARLOS,,,,,15,,0.0,3.0,,,1350,380,430000.0
5613,Casa,,Córdoba,Las Delicias,AV. Ejercito Argentino 1067,,,,,24,,4.0,3.0,,,1942,389,10.0
5614,Casa,,Huerta Grande,Huerta Grande,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5615,Casa,,Villa Carlos Paz,Villa Carlos Paz,Florida 87,,,,,,,3.0,,,,200,2400,290000.0
5616,Casa,,Cabalango,Cabalango,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5617,Casa,,Bialet Massé,Bialet Massé,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5618,Casa,,Capilla del Monte,Capilla del Monte,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5619,Casa,,Villa Icho Cruz,Villa Icho Cruz,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5620,Casa,,Villa Carlos Paz,Villa Carlos Paz,belgrado 380,,,,,,,3.0,,,,450,130,180000.0
5621,Casa,,Villa Allende,Villa Allende Golf,Casa en Venta 3 Dormitorios en Villa Allende Golf,,,,,20,,3.0,2.0,2.0,,800,262,238000.0
5622,Casa,,La Calera,La Calera,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5623,Casa,,Villa Los Aromos,Villa Los Aromos,Los Quebrachos- Villa Los Aromos,,,,,60,,3.0,2.0,,,1622,151,130000.0
5624,Casa,,Tanti,Tanti,El pensamiento 545,,,,,,,2.0,2.0,,,1100,1100,89000.0
5625,Casa,,Villa Icho Cruz,Villa Icho Cruz,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5626,Casa,,Villa Carlos Paz,Villa Carlos Paz,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5627,Casa,,Alta Gracia,Touring Club,Turing Club,,,,,6,,2.0,2.0,2.0,,700,200,200000.0
5628,Casa,,Punilla,Punilla,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5629,Casa,,San Antonio de Arredondo,San Antonio de Arredondo,cabo principal Andres Brasich,,,,,,,2.0,,,,800,100,120000.0
5630,Casa,,Cosquín,Cosquín,Av. Argentina 561 Bº Pque. San Jorge,,,,,,,,,,,1394,176,80000.0
5631,Casa,,Villa Allende,Terrazas de Villa Allende,Terrazas de Villa Allende,,,,,,,,,,,,,230000.0
5632,Casa,,La Cumbre,La Cumbre,Colón 404,,,,,78,,3.0,2.0,,,1280,130,230000.0
5633,Casa,,Córdoba,Country Las Marías,ADORATRICES 1400,,,,,7,,3.0,2.0,,,1500,250,260000.0
5634,Casa,,Córdoba,Valle Escondido ,valle escondido ,,,,,,,,,,,,,190000.0
5635,Casa,,Villa Carlos Paz,Villa Carlos Paz,Florida 87,,,,,,,4.0,,,,798,630,450000.0
5636,Casa,,Mendiolaza,Valle del Sol,LOS AGUILUCHOS 300,,,,,A estrenar,,3.0,2.0,,,1490,290,185000.0
5637,Casa,,Córdoba,Alto Alberdi,Luis de Azpeitia 3240,,,,,A estrenar,,2.0,2.0,,,116,120,120.0
5638,Casa,,Huerta Grande,Huerta Grande,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5639,Casa,,Córdoba,Villa Rivera Indarte,Bell Ville 9150 - Va. Rivera Indarte,,,,,,,3.0,,,,957,111,54999.0
5640,Casa,,Córdoba,Urquiza,Miguel de sesse ,,,,,,,,,,,,,39948.0
5641,Casa,,Alta Gracia,lta gracia,Mariano Moreno,,,,,44,,0.0,,,,180,154,100000.0
5642,Casa,,Villa Carlos Paz,Villa Carlos Paz,CAPITAN MANZOTTI 22,,,,,16,,3.0,3.0,2.0,,702,188,250000.0
5643,Casa,,Villa Giardino,Villa Giardino,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5644,Casa,,Villa Carlos Paz,Villa Carlos Paz,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5645,Casa,,Córdoba,Colón,Pasaje Alicante 2400,,,,,14,,3.0,2.0,,,120,120,110000.0
5646,Casa,,Mayu Sumaj,Mayu Sumaj,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5647,Casa,,Villa Carlos Paz,Villa Carlos Paz,Trelew  200,,,,,9,,2.0,,,,200,70,78000.0
5648,Casa,,Villa Allende,endoza 500  100,Country La Paloma,,,,,A estrenar,,3.0,2.0,,,255,255,290000.0
5649,Casa,,Villa Allende,illa Allende Centro,Av. Goycoechea Esq. Av. Argentina,,,,,A estrenar,,2.0,,,,250,95,120000.0
5650,Casa,,Villa Carlos Paz,Villa Carlos Paz,GLUCK 300,,,,,1,,2.0,2.0,2.0,,300,100,150000.0
5651,Casa,,Alta Gracia,Alta Gracia,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5652,Casa,,Córdoba,Escobar,Betania 2400,,,,,A estrenar,,3.0,2.0,,,334,115,105000.0
5653,Casa,,Córdoba,Manantiales,San Antonio 2400,,,,,,,3.0,3.0,,,110,100,182000.0
5654,Casa,,Cuesta Blanca,Cuesta Blanca,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5655,Casa,,La Cumbre,La Cumbre,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5656,Casa,,Córdoba,Jardín,AV. NORES MARTINEZ 3000,,,,,50,,3.0,,,,250,250,250000.0
5657,Casa,,Córdoba,Altos de Manantiales,Altos de Manantiales 100,,,,,3,,3.0,4.0,2.0,,250,250,330000.0
5658,Casa,,La Calera,La Cuesta,La Cuesta,,,,,A estrenar,,3.0,2.0,2.0,,550,191,290000.0
5659,Casa,,Estancia Vieja,Estancia Vieja,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5660,Casa,,Bialet Massé,Bialet Massé,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5661,Casa,,Córdoba,Claros del Bosque,CELSO BARRIOS  3500,,,,,,,2.0,2.0,,,180,80,120000.0
5662,Casa,,Córdoba,Jardín,Celso Barrios 1500,,,,,15,,4.0,4.0,2.0,,1230,300,600000.0
5663,Casa,,Estancia Vieja,Estancia Vieja,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5664,Casa,,Villa Carlos Paz,ORRIENTES.,VILLA CARLOS PAZ,,,,,,,2.0,,,,450,40,65000.0
5665,Casa,,Villa Allende,San Isidro,AV. PADRE LUCHESSE 00,,,,,A estrenar,,3.0,2.0,,,1384,170,270000.0
5666,Casa,,Córdoba,Córdoba,CANARIAS 4064,,,,,A estrenar,,3.0,2.0,,,300,171,125000.0
5667,Casa,,Villa Santa Cruz del Lago,Villa Santa Cruz del Lago,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5668,Casa,,Casa Grande,Casa Grande,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5669,Casa,,Villa Carlos Paz,Villa Carlos Paz,silva 100,,,,,,,3.0,2.0,2.0,,450,213,140000.0
5670,Casa,,Cabalango,Cabalango,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5671,Casa,,Córdoba,Villa Belgrano,GAY LUSSAC ,,,,,25,,5.0,3.0,3.0,,446,1714,480000.0
5672,Casa,,Villa Carlos Paz,Villa Carlos Paz,Florida 87,,,,,,,,,,,530,200,240000.0
5673,Casa,,Villa La Bolsa,Villa La Bolsa,Villa La Bolsa,,,,,22,,2.0,2.0,,,1000,120,120000.0
5674,Casa,,Punilla,Punilla,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5675,Casa,,Capilla del Monte,Capilla del Monte,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5676,Casa,,Río Ceballos,Ñu-Porá,PAMPA 911,,,,,A estrenar,,,,0.0,,475,75,75000.0
5677,Casa,,Córdoba,Córdoba,Fabrisio Carrascul ,,,,,,,,,,,,,220000.0
5678,Casa,,Mendiolaza,endiolaza,Country La Serena,,,,,,,2.0,2.0,,,1250,200,264900.0
5679,Casa,,Córdoba,Claros del Bosque,CELSO BARRIOS  3500,,,,,,,3.0,2.0,3.0,,360,200,325000.0
5680,Casa,,Córdoba,Córdoba,Mauricio Revigliono ,,,,,,,,,,,,,0.0
5681,Casa,,Córdoba,Jardín,celso barrios ,,,,,A estrenar,,3.0,3.0,2.0,,180,140,145000.0
5682,Casa,,Río Ceballos,Villa Catalina,Ruta E-53 KM 17,,,,,A estrenar,,2.0,,,,400,103,96000.0
5683,Casa,,La Falda,La Falda,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5684,Casa,,Cosquín,ARRIO VILLA PAN DE AZUCAR.,COSQUÍN,,,,,,,3.0,3.0,,,2800,440,0.0
5685,Casa,,La Calera,La Calera,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5686,Casa,,Córdoba,Córdoba,Mauricio Revigliono ,,,,,,,,,,,,,0.0
5687,Casa,,Córdoba,Ituzaingó,Ituzaingo Anexo ECO Tierras,,,,,A estrenar,,0.0,0.0,0.0,,250,,12886.0
5688,Casa,,Bialet Massé,Bialet Massé,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5689,Casa,,Río Ceballos,Río Ceballos,San Juan 400,,,,,15,,3.0,2.0,2.0,,440,216,170000.0
5690,Casa,,Córdoba,Zumarán,Anacreonte 2028,,,,,,,3.0,,,,144,247,45000.0
5691,Casa,,Córdoba,nquillo,Corral de Barrancas,,,,,3,,,2.0,2.0,,5000,200,245000.0
5692,Casa,,Córdoba,Villa Belgrano,Fernando braun ,,,,,,,,,,,,,270000.0
5693,Casa,,Unquillo,Unquillo,Unquillo Timbues 1448,,,,,,,3.0,2.0,,,300,149,28350.0
5694,Casa,,Córdoba,Claros Village,AV Celso Barrios ,,,,,,,,,,,,,195000.0
5695,Casa,,Córdoba,Residencial Vélez Sársfield,Jose Clemente Lascano ,,,,,,,,,,,,,155000.0
5696,Casa,,Huerta Grande,Huerta Grande,SIERRALAGO vende tu casa 100,,,,,,,,,,,,,2863.0
5697,Casa,,Córdoba,Argüello,Francisco Palau - A 2 Cuadras del Colegio Aleman y La Salle - Duplex Apto Credito,,,,,En construcción,,3.0,2.0,2.0,,250,150,225000.0
5698,Casa,,Cosquín,Cosquín,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5699,Casa,,Córdoba,Córdoba,Jacinto Benavente 2000,,,,,33,,3.0,3.0,,,300,152,200000.0
5700,Casa,,Villa Allende,an Clemente  100,V. Allende,,,,,,,3.0,3.0,,,300,160,195000.0
5701,Casa,,La Calera,La Estanzuela,Jorge luis Borges  ,,,,,5,,3.0,2.0,3.0,,402,177,249000.0
5702,Casa,,La Falda,La Falda,SIERRALAGO vende tu casa 100,,,,,,,,,,,,,2863.0
5703,Casa,,Mendiolaza,El Talar,LA ALAMEDA 2000,,,,,7,,2.0,,,,426,77,95000.0
5704,Casa,,Córdoba,Los Alamos,Pedro Naon 938,,,,,,,3.0,,,,250,110,45103.0
5705,Casa,,Córdoba,Colón,Córdoba. Sierras Chicas.,,,,,50,,4.0,2.0,,,5000,250,200000.0
5706,Casa,,Córdoba,Cerro de las Rosas,SPILIMBERGO 5000,,,,,A estrenar,,3.0,3.0,0.0,,180,150,180000.0
5707,Casa,,San Esteban,San Esteban,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5708,Casa,,Córdoba,Valle Escondido ,Republica China ,,,,,12,,3.0,3.0,2.0,,650,350,420000.0
5709,Casa,,Santa María,Santa María,Los Quebrachos- Villa Los Aromos,,,,,60,,3.0,2.0,,,1622,151,130000.0
5710,Casa,,Villa Parque Siquiman,Villa Parque Siquiman,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5711,Casa,,Córdoba,Córdoba,Husares 1800,,,,,30,,4.0,4.0,0.0,,263,218,195000.0
5712,Casa,,Córdoba,URCA,Nuevo Urca - Mza 71 Lote 16,,,,,,,2.0,,,,130,100,105000.0
5713,Casa,,San Javier,pto. San Javier,Traslasierras,,,,,,,8.0,8.0,,,26300,580,620000.0
5714,Casa,,Villa Santa Cruz del Lago,Villa Santa Cruz del Lago,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5715,Casa,,Córdoba,Argüello,Alberto Fage 7116| Arguello Norte,,,,,1,,2.0,2.0,,,175,85,65000.0
5716,Casa,,Capilla del Monte,Capilla del Monte,Int. Manteca,,,,,,,10.0,6.0,,,3375,635,850000.0
5717,Casa,,Córdoba,Fincas 1,CAMINO SAN CARLOS,,,,,15,,0.0,4.0,,,2000,420,700000.0
5718,Casa,,Río Ceballos,Villa Catalina,Calle Publica  100,,,,,,,2.0,,,,400,100,85000.0
5719,Casa,,Punilla,Punilla,Yocsina y Pucara| Chincheta| Cuesta Blanca,,,,,,,,,,,,,118000.0
5720,Casa,,Córdoba,Tablada Park,batle planas 2700,,,,,A estrenar,,3.0,3.0,0.0,,130,128,205000.0
5721,Casa,,Córdoba,Los Naranjos,pedro goyena  1543,,,,,50,,4.0,2.0,2.0,,300,210,80000.0
5722,Casa,,Córdoba,Córdoba,Pasaje Almirante Brown 450,,,,,,,2.0,,,,300,130,81185.0
5723,Casa,,Tanti,Tanti,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5724,Casa,,Villa Allende,Terrazas de Villa Allende,Terrazas de Villa Allende,,,,,,,,,,,,,275000.0
5725,Casa,,Córdoba,Colón,Dúplex en Venta 2 Dormitorios  A Estrenar en Prados 2 | La Calera,,,,,A estrenar,,2.0,,0.0,,180,100,78000.0
5726,Casa,,San Roque,San Roque,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5727,Casa,,San Clemente,San Clemente,San Clemente,,,,,61,,8.0,0.0,0.0,,12500,259,200000.0
5728,Casa,,Tanti,Tanti,,,,,,,,,,,,25000,90,100000.0
5729,Casa,,Córdoba,Argüello Norte,Donato Alvarez 7517,,,,,,,3.0,3.0,,,621,281,87113.0
5730,Casa,,Córdoba,Villa Belgrano,Pasaje Tomas  Edison 85,,,,,25,,3.0,2.0,,,378,171,148000.0
5731,Casa,,Córdoba,Córdoba,El Bosque Casa 3 Dorm Excelente Ubicación Central Estilo de Lineas Simples y Luminosa,,,,,10,,3.0,3.0,4.0,,1525,450,1.0
5732,Casa,,Córdoba,Los Boulevares,Bv. Los Almogovares 6000,,,,,,,4.0,2.0,,,570,210,135000.0
5733,Casa,,Estancia Vieja,Estancia Vieja,144 y 146,,,,,,,3.0,,,,850,150,125000.0
5734,Casa,,Córdoba,Colón,Casa en Venta de 3 Dormitorios en Country Corral de Barrancas E/villa Allende y Unquillo,,,,,A estrenar,,3.0,3.0,2.0,,13000ha,225ha,250000.0
5735,Casa,,Córdoba,Córdoba,Corral de Barrancas - Unquillo,,,,,7,,3.0,4.0,4.0,,10900,258,300000.0
5736,Casa,,calamuchita,calamuchita,Santa Rosa de Calamuchita,,,,,A estrenar,,0.0,0.0,0.0,,4500,160,69000.0
5737,Casa,,Villa Giardino,Villa Giardino,Av. San Martin 100,,,,,,,2.0,,,,700,90,49000.0
5738,Casa,,La Calera,La Calera,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5739,Casa,,Córdoba,Claros del Bosque,Celso Barrios 3600,,,,,A estrenar,,3.0,3.0,2.0,,180,158,170000.0
5740,Casa,,Córdoba,San Martín,Paso de Uspallata,,,,,30,,0.0,,,,315,148,150000.0
5741,Casa,,Córdoba,URCA,Menendez Pidal ,,,,,,,,,,,,,340000.0
5742,Casa,,Córdoba,La Rufina,LA Rufina,,,,,A estrenar,,4.0,2.0,,,896,220,398000.0
5743,Casa,,Córdoba,Villa Rivera Indarte,AUSONIA 9200,,,,,,,,,,,,,180000.0
5744,Casa,,Córdoba,Córdoba,Fortin 3500,,,,,20,,2.0,2.0,,,300,175,0.0
5745,Casa,,Córdoba,Córdoba,La Melinca Ruta Nº 5 Km 18 18,,,,,A estrenar,,3.0,4.0,0.0,,262,262,290000.0
5746,Casa,,Córdoba,San Vicente,Corrientes 1850,,,,,,,3.0,,,,207,167,33945.0
5747,Casa,,Córdoba,Córdoba,- Brisas del Nejar,,,,,A estrenar,,3.0,2.0,,,180,130,180000.0
5748,Casa,,Córdoba,Quebrada de las Rosas,DON BOSCO 3100,,,,,8,,2.0,,,,162,80,125000.0
5749,Casa,,Río Ceballos,Río Ceballos,Villa Ortiz La Quebrada Rio Ceballos Psj Cacique T,,,,,,,4.0,2.0,,,990,110,59900.0
5750,Casa,,San Javier,San Javier,san Javier,,,,,A estrenar,,,,0.0,,2500,80,140000.0
5751,Casa,,Córdoba,General Bustos,República de Siria 700,,,,,35,,3.0,4.0,,,200,377,134900.0
5752,Casa,,Cuesta Blanca,Cuesta Blanca,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5753,Casa,,Cosquín,Cosquín,TU CASA SERRANA EN 6 MESES 100,,,,,,,2.0,,,,1000,75,47860.0
5754,Casa,,Córdoba,Córdoba,Donato Alvarez esq. Yafu,,,,,,,6.0,8.0,2.0,,1357,480,430000.0
5755,Casa,,Córdoba,Colón,Salamanca 2600,,,,,47,,3.0,,,,120,105,85000.0
5756,Casa,,Córdoba,Córdoba,Santina Norte,,,,,1,,3.0,2.0,,,620,220,400000.0
5757,Casa,,Villa Carlos Paz,Villa Carlos Paz,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5758,Casa,,Tanti,Tanti,TU CASA SERRANA EN 6 MESES 100,,,,,,,,,,,1000,60,38015.0
5759,Casa,,Cosquín,Cosquín,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5760,Casa,,Córdoba,Colón,Las Corzuelas E53,,,,,A estrenar,,3.0,2.0,2.0,,1250,155,215000.0
5761,Casa,,Río Ceballos,Río Ceballos,RE53 KM18,,,,,,,2.0,,,,645,74,57000.0
5762,Casa,,San Esteban,San Esteban,SIERRALAGO vende tu casa 100,,,,,,,,,,,,,2863.0
5763,Casa,,Villa Carlos Paz,ORRIENTES.,VILLA CARLOS PAZ,,,,,,,2.0,,,,450,40,65000.0
5764,Casa,,Alta Gracia,Alta Gracia,TU CASA EN 6 MESES 100,,,,,,,,,,,,,36726.0
5765,Casa,,Los Molinos,Los Molinos,LOS MOLINOS,,,,,,,2.0,,,,1800,85,85000.0
5766,Casa,,Capilla del Monte,Capilla del Monte,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5767,Casa,,Mendiolaza,Mendiolaza,Consultar dirección,,,,,,,3.0,3.0,3.0,,1200,240,200000.0
5768,Casa,,Córdoba,Villa Cabrera,ITALIA 2810,,,,,,,2.0,,,,200,130,79000.0
5769,Casa,,Mendiolaza,Mendiolaza,José de Calsanz  - Estancia Q2,,,,,,,,,,,,,350000.0
5770,Casa,,Córdoba,Poeta Lugones,Esteban Piacenza,,,,,40,,3.0,2.0,,,379,179,185000.0
5771,Casa,,Córdoba,Los Boulevares,Complejo LOS Bulevares,,,,,10,,3.0,2.0,,,200,120,125000.0
5772,Casa,,Córdoba,Villa Belgrano,Carlos Nicolle 5900,,,,,23,,3.0,2.0,,,363,163,235000.0
5773,Casa,,San Antonio de Arredondo,San Antonio de Arredondo,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5774,Casa,,Córdoba,Aeronaútico,Avenida Fuerza Aérea 4000,,,,,19,,4.0,3.0,,,744,243,175000.0
5775,Casa,,Córdoba,Alberdi,Alberdi,,,,,,,3.0,4.0,,,95,166,75000.0
5776,Casa,,Córdoba,Córdoba,San Cayetano,,,,,,,2.0,,,,250,105,43556.0
5777,Casa,,Cabalango,Cabalango,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
5778,Casa,,Mayu Sumaj,Mayu Sumaj,TU CASA EN 6 MESES 100,,,,,,,,,,,,,43814.0
