,Tipo de Propiedad,Zona,Ciudad,Barrio,Calle,Tipo de Barrio,Apto Escritura,Apto Crédito,Etapa de Construcción,Antigüedad,Cantidad de Plantas,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Cobertura Cocheras,Superficie Total m2,Superficie Cubierta m2,Valor
2175,Casa,,Pdo. de Punilla,Bialet Masse,,,,,,,1,3,2,2,,600,286,135000
2176,Casa,,Pdo. de Colon,Rio Ceballos,Segundo Sombra ,,,,,6,2,3,3,,,1.050,220,125000
2177,Casa,,Pdo. de Tercero Arriba,Rio Tercero,AV SAVIO 100,,,,,,,2,,,,458,193,200000
2178,Duplex,,Pdo. de Totoral,Villa Del Totoral,Duplex Villa Totoral 100,,,,,,1,3,3,,,116,116,77010
2179,Casa,,Pdo. de Punilla,Villa Carlos Paz,Comodore PM de la Colina &amp; Teniente PM Jukic ,,,,,,,3,2,,,700,210,140000
2180,Casa,,Countries y Barrios Cerrados Cordoba Capital,Altos del Chateau,RIOJA  6000 ,,,,,2,,3,2,,,180,115,125000
2181,Casa,,Pdo. de Tercero Arriba,Rio Tercero,AVENIDA SAN MARTIN 600,,,,,44,,3,2,,,343,147,200000
2182,Casa,,Pdo. de Colon,Villa Allende,La Morada ,,,,,4,1,4,2,,,603,190,280000
2183,Casa,,Pdo. de Punilla,Santa Maria De Punilla,Gral. Mosconi 860 ,,,,,,,2,1,,,300,79,50000
2184,Casa,,Córdoba,San Salvador,9 de julio 3900 ,,,,,,,3,3,,,360,235,230000
2185,Casa,,Pdo. de Punilla,Cosquin,Juan B. Justo 1200 ,,,,,9,,4,2,,,700,170,140000
2186,,,Córdoba,Villa Belgrano,Viracocha 6000,,,,,25,,3,2,,,,,200000
2187,Casa,,Pdo. de Colon,Salsipuedes,MARIANO MORENO al 100 - SALSIPUEDES ,,,,,27,,3,1,,,697,112,55000
2188,Casa,,Pdo. de Colon,Rio Ceballos,B° Atalaya ,,,,,20,1,2,2,1,,644,150,70000
2189,Casa,,Pdo. de Colon,Mendiolaza,Las Abelias 387 ,,,,,,,3,3,,,600,140,140000
2190,Casa,,Pdo. de Cordoba Capital,Cordoba,El Recreo- Valle Cercano ,,,,,1,,2,1,,,250,102,92000
2191,Casa,,Pdo. de Punilla,Cuesta Blanca,"Cuesta de Siri al 1000, CUESTA BLANCA ",,,,,,,2,,,,1.600,100,83000
2192,Casa,,Córdoba,Empalme,Av Sabattini 4333 ,,,,,,,5,2,,,350,550,289000
2193,Casa,,Córdoba,1 De Mayo,FRANCISCO ZELADA 2076 ,,,,,,,3,2,,,350,290,90000
2194,Casa,,Córdoba,Quebrada De Las Rosa,Palpa 300,,,,,20,1,2,1,,,300,80,110000
2195,Casa,,Pdo. de Punilla,Villa Parque Siquiman,,,,,,,,3,2,,,2.800,220,220000
2196,Casa,,Córdoba,San Vicente,sargento cabral 1836 ,,,,,29,,4,2,1,,260,156,50257
2197,,,Pdo. de Punilla,Tala Huasi,TALA HUASI ,,,,,,2,9,10,9,,,,329990
2198,,,Pdo. de Cordoba Capital,Cordoba,DE LOS CERROS ,,,,,10,,3,4,1,,1.700,680,1100000
2199,Casa,,Córdoba,Escobar,Padre Luis Galeano 1300 ,,,,,,,3,2,,,330,167,128000
2200,Duplex,,Pdo. de Rio Segundo,Pilar,Bv. Río Segundo ,,,,,,,2,2,,,365,200,180000
2201,Casa,,Pdo. de Punilla,Huerta Grande,Casilda S/Nro. ,,,,,7,2,2,2,,,3.500,100,140000
2202,Casa,,Countries y Barrios Cerrados Cordoba Capital,Lomas de los Carolinos,Lomas de la Carolina ,,,,,,,4,4,,,1.551,450,620000
2203,Casa,,Córdoba,Arguello,Chimu 8385 ,,,,,61,1,4,4,,,900,226,99000
2204,Casa,,Córdoba,Dean Funes,Jose Ignacio Thames 5085 ,,,,,,,4,2,,,250,122,109000
2205,Casa,,Pdo. de Colon,Calera Central,,,,,,,,3,3,,,430,200,180000
2206,Casa,,Pdo. de Calamuchita,Villa General Belgrano,pasaje los molinos ,,,,,,,4,4,,,220,220,350000
2207,Casa,,Pdo. de Punilla,La Cumbre,Villalba 400 ,,,,,,,4,6,,,1.300,300,305000
2208,Casa,,Córdoba,Bialet Masse,,,,,,46,1,2,1,1,,250,78,65000
2209,Casa,,Córdoba,Jose Ignacio Diaz Se,Diego de Torres 2535 ,,,,,,,6,3,,,300,140,85000
2210,Casa,,Córdoba,Villa Cabrera,Ciudad de Tampa 2100 ,,,,,,2,4,3,1,,600,326,185000
2211,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Bº El Mirador ,,,,,,,4,2,,,1.000,300,310000
2212,,,Pdo. de Punilla,Bialet Masse,MIRADOR DEL LAGO. BIALET MASSÉ. PUNILLA. CORDOBA ,,,,,,,,,,,980,,11999
2213,Casa,,Pdo. de Punilla,Cosquin,De Las Armaduras 70 ,,,,,1,,2,1,,,500,60,59000
2214,Casa,,Pdo. de Punilla,Estancia Vieja,sarmiento s/n ,,,,,,,7,,,,902,210,50000
2215,Casa,,Córdoba,Jose Ignacio Diaz Se,,,,,,,,2,1,,,324,170,38659
2216,,,Villa Carlos Paz,La Cuesta,gabriela mistral 0,,,,,6,,2,2,,,,,290000
2217,,,Córdoba,Poeta Lugones,RAUL CASARIEGO 4400,,,,,,,3,3,,,,,180000
2218,Casa,,Pdo. de Colon,Unquillo,santa rita 650 ,,,,,,,1,1,,,1.970,120,90000
2219,,,Pdo. de Cordoba Capital,Cordoba,Corrientes al 3100 ,,,,,50,1,4,3,1,,,182,190000
2220,,,Pdo. de Punilla,La Cumbre,"Casa de Piedra, La Cumbre, Cordoba ",,,,,5,,3,3,2,,2.900,210,250000
2221,Casa,,Pdo. de Punilla,La Falda,España 259 ,,,,,,,2,,,,164,136,105000
2222,,,Countries y Barrios Cerrados Cordoba Capital,La Reserva,LA RESERVA | CASA - 880 TERR. - 233 CUB ,,,,,10,2,3,2,,,880,233,360000
2223,Casa,,Córdoba,Marques De Sobremonte,VALDIVIA Y BRIZUELA 400 ,,,,,34,1,5,3,1,,591,246,115000
2224,Casa,,Córdoba,Vicor,Barrio Vicor Calle Publica s/n ,,,,,16,1,3,1,,,262,129,69000
2225,,,Córdoba,Lomas De San Martin,Suquia al 100 ,,,,,10,2,4,2,1,,455,185,280000
2226,Casa,,Pdo. de Punilla,Cosquin,De Las Armaduras 70 ,,,,,1,,2,1,,,2.000,240,160000
2227,Casa,,Pdo. de Tercero Arriba,Rio Tercero,AV. SAN AGUSTIN 900,,,,,16,,3,2,,,344,179,230000
2228,,,Villa Allende,4 Hojas,0 0,,,,,10,,4,2,,,1.500,290,375000
2229,,,Córdoba,Ferreyra,Barrio Ferreyra 2 dormitorios ,,,,,10,1,2,1,1,,455,255,155000
2230,Casa,,Pdo. de Tercero Arriba,Rio Tercero,YATASTO 0,,,,,38,,2,2,,,569,439,230000
2231,Casa,,Pdo. de Punilla,Cabalango,- ,,,,,,,4,,,,800,156,129000
2232,Casa,,Córdoba,Rogelio Martinez,Emiliano Gomez Clara ,,,,,,,5,2,,,316,162,220000
2233,,,Pdo. de Punilla,Cruz Chica,Cruz Chica  - Cordoba ,,,,,8,,4,3,4,,20.000,200,450000
2234,Casa,,Córdoba,Arguello,Mensaque de Zarza 7100 ,,,,,,1,3,1,1,,410,115,90000
2235,Casa,,Córdoba,Quinta Santa Ana,La Noria 1381 - Caseros 1380 ,,,,,,,5,3,1,,414,222,250000
2236,Casa,,Pdo. de Calamuchita,Los Reartes,Río Los Espinillos y Cerro la Mesada ,,,,,,,3,3,,,977,225,165000
2237,Duplex,,Pdo. de Colon,Villa Allende,Cordoba 396 ,,,,,,,2,1,,,270,85,99000
2238,Casa,,Pdo. de Santa Maria,Malagueño,Tejas III ,,,,,,,3,2,,,450,178,290000
2239,Casa,,Pdo. de Punilla,Villa Carlos Paz,Valentin Alcina 100 ,,,,,,3,4,4,,,2.968,512,480000
2240,Casa,,Córdoba,Parque Atlantida,Paso de la Patria 957 ,,,,,,,3,1,1,,250,105,90000
2241,Casa,,Pdo. de Colon,Unquillo,avenida cabana 256 ,,,,,,,2,2,,,1.067,150,130000
2242,,,Córdoba,Villa Cabrera,Ilolay al 3100 ,,,,,10,2,4,2,1,,,,180000
2243,Casa,,Córdoba,Arguello,CASA PILETA Y GRAN PATIO ARGUELLO ,,,,,,,3,,,,620,170,97500
2244,,,Córdoba,Alto Verde,LOS POZOS 3000,,,,,39,,3,2,,,480,155,185000
2245,Casa,,Pdo. de Punilla,Bialet Masse,Los olivos ,,,,,,,3,3,,,6.994,200,310000
2246,Duplex,,Córdoba,Cerro De Las Rosas,GERVASIO MENDEZ 2493 ,,,,,,,3,2,,,230,130,149000
2247,Casa,,Córdoba,Arguello,Huayna 7464 - Quizquizacate ,,,,,,,4,3,,,777,333,250000
2248,,,Pdo. de Calamuchita,Villa General Belgrano,Uruguay 241 ,,,,,18,,2,1,,,525,120,150000
2249,Casa,,Córdoba,Nueva Cordoba,Casona Frente Parte Del Proyecto -obispo Trejo 100,,,,,,,,,,,,,750000
2250,Casa,,Pdo. de Colon,La Calera,RUTA E 55 KM11 ,,,,,,,4,3,,,5.000,430,440000
2251,Duplex,,Pdo. de Colon,Villa Allende,Puerto Argentino 1985 ,,,,,,,2,2,,,220,113,85000
2252,,,Córdoba,Cerro De Las Rosas,Rodriguez Del Busto al 2700 ,,,,,30,2,3,3,1,,,120,165000
2253,Casa,,Córdoba,Paso De Los Andes,PASAJE FELIX AGUILAR ,,,,,52,,4,2,1,,240,200,180000
2254,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Bº LOMA HERMOSA ,,,,,,,3,,,,1.380,170,185000
2255,Casa,,Córdoba,General Pueyrredon,David Luque 1262 ,,,,,,,2,1,,,108,86,73000
2256,Duplex,,Pdo. de Colon,La Calera,Cuesta Colorada ,,,,,,,2,1,,,192,95,100000
2257,Casa,,Córdoba,Lomas de la Carolina,Lomas De La Carolina 100,,,,,,,3,,,,1.900,390,750000
2258,Duplex,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Claros Del Bosque 100,,,,,,2,3,,,,180,130,185000
2259,Casa,,Countries y Barrios Cerrados Cordoba Capital,Valle Escondido,B°los SueÑos Venta 2 Plantas -valle Escondido 100,,,,,,2,3,2,,,800,500,550000
2260,Duplex,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Claros Del Bosque 100,,,,,,,2,1,,,360,100,140000
2261,Casa,,Pdo. de Punilla,Villa Carlos Paz,Tagore 400 ,,,,,,,4,2,,,560,272,270000
2262,Casa,,Córdoba,Manantiales,Manantiales Country 100,,,,,,,3,3,,,360,180,280000
2263,Casa,,Rio Ceballos,Villa Catalina,Casa Oportunidad Villa Catalina 100,,,,,,,3,,,,476,96,125000
2264,Casa,,Córdoba,Arguello,Housing Estrenar Casas Arguello Jorge Descotle 7400,,,,,,1,2,1,1,,250,70,79000
2265,Casa,,Córdoba,Centro,Casa Ruta 9 Escritura Y Plano 100,,,,,,,2,1,,,,,23000
2266,Casa,,Córdoba,Observatorio,Ph Apta Credito 3 Dorm. Bv San Juan 1500,,,,,,,3,1,1,,,,115000
2267,Casa,,Pdo. de Punilla,La Cumbre,Casa En La Cumbre Recibe Vehiculo Financia 100,,,,,,,4,3,,,1.500,350,250000
2268,Casa,,Córdoba,Centro,Casa Housing Zona Norte 100,,,,,,,3,3,,,280,150,140000
2269,Casa,,Pdo. de Punilla,Villa Carlos Paz,Florencio Sánchez 100 ,,,,,,,11,11,,,640,496,180000
2270,Casa,,Pdo. de Colon,Villa Allende,Ruta E-53 Km 10 La Pampeana ,,,,,4,,1,2,,,800,170,157000
2271,Duplex,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Claros Del Bosque 100,,,,,,2,3,2,1,,,,175000
2272,Duplex,,Córdoba,Urca,Venta Duplex B°urca -costanera Esq.maturana 100,,,,,,2,2,3,,,,130,160000
2273,Casa,,Pdo. de Punilla,Villa Carlos Paz,Casa En Causana -apta Credito-escucha Oferta- 100,,,,,,,,,,,2.000,250,250000
2274,,,Córdoba,Granja De Funes,RENE BRACAMONTE al 6200 ,,,,,45,1,3,2,,,750,150,135000
2275,Casa,,Córdoba,Centro,Casa A Mtrs Ruta E-53 100,,,,,,,,,,,23.500,42,143000
2276,Casa,,Córdoba,La France,Ciudad de Esteco 3200 ,,,,,,,3,2,,,486,140,125000
2277,Chalet,,Pdo. de Colon,Villa Santa Cruz Del Lago,CARLOS PAZ 100,,,,,15,3,3,4,4,,,1.500,350000
2278,Casa,,Pdo. de Punilla,San Antonio De Arredondo,LOS SAUCES N° 209 ,,,,,,,2,1,,,482,65,33000
2279,Casa,,Pdo. de San Javier,Los Hornillos,Ruta 14 100,,,,,,,3,1,,,4.500,1.000,265000
2280,,,Córdoba,San Martin Norte,AMADEO BOMPLAND 3700,,,,,45,,2,1,,,250,244,100000
2281,Casa,,Pdo. de Cordoba Capital,Cordoba,Av. Los Quebrachos S/N 100,,,,,,,2,2,,,900,150,110000
2282,Casa,,Córdoba,Jardin,jose diaz 1700,,,,,20,,2,1,1,,250,130,95000
2283,Casa,,Pdo. de Colon,Villa Allende,Mendoza 2148 ,,,,,,,3,1,,,397,120,110000
2284,Casa,,Córdoba,Alto Alberdi,,,,,,,,,,,,260,250,135000
2285,,,Córdoba,Las Dalias,Machain al 400 ,,,,,,,2,,,,,70,87000
2286,,,Córdoba,Ameghino Sud,LAGUNILLA 3700,,,,,47,,2,1,,,250,132,79000
2287,Chalet,,Pdo. de Punilla,Villa Giardino,Ada Giono de Micono 600,,,,,,,3,1,,,1.000,120,110000
2288,,,Córdoba,Poeta Lugones,Azor Grimaut al 2900 ,,,,,8,2,3,2,1,,,180,149000
2289,,,Córdoba,Poeta Lugones,ismael moya 3900,,,,,28,,3,2,,,304,158,160000
2290,,,Córdoba,Alejandro Centeno,Casa en Venta en B° Alejandro Centeno amplia y luminosa!!! ,,,,,30,1,3,3,2,,330,187,165000
2291,Casa,,Pdo. de Punilla,Villa Parque Siquiman,"Parque SIQUIMAN, Av. SIQUIMAN ",,,,,,,3,2,,,796,165,135000
2292,Casa,,Córdoba,Villa Allende Parque,RINCON DE LUNA 7900 ,,,,,15,,4,2,,,450,168,107000
2293,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Bº Jardines del Cerro ,,,,,,,12,,,,7.000,660,850000
2294,Casa,,Córdoba,Las Magnolias,Jose Varela Berro 3911 ,,,,,,,2,1,,,294,197,160000
2295,Casa,,Pdo. de San Javier,Hornillos,,,,,,,,2,1,2,,,130,100000
2296,Casa,,Pdo. de Punilla,Villa Parque Siquiman,Dos Mundos 355 ,,,,,,,15,,,,1.900,459,370000
2297,Casa,,Pdo. de Colon,La Calera,,,,,,,,3,3,,,400,250,275000
2298,Casa,,Córdoba,Cerro Chico,Diego Jufré de Loaysa 2700 ,,,,,27,2,3,1,1,,144,114,124000
2299,,,Córdoba,Marques De Sobremonte,luciano de figueroa al 200 ,,,,,50,1,3,2,2,,609,190,160000
2300,Casa,,Córdoba,Villa Cornu,Donato Alvarez esq. Yafu ,,,,,,,6,8,2,,1.357,480,430000
2301,Casa,,Pdo. de Colon,Saldan,Saldan Inchin ,,,,,,,4,4,,,2.664,320,265000
2302,Casa,,Córdoba,Arguello,Pasaje San Martín 559 ,,,,,,,4,2,,,363,131,25700
2303,Casa,,Pdo. de Punilla,Capilla Del Monte,Av Las Gemelas ,,,,,,,15,8,,,5.930,869,1200000
2304,,,Villa Allende,La herradura,La Herradura Villa Allende ,,,,,8,1,3,2,2,,2.000,220,319000
2305,Casa,,Pdo. de Tercero Arriba,Rio Tercero,ESTANISLAO ZEBALLOS 2200,,,,,22,,2,1,,,300,73,30927
2306,Casa,,Pdo. de Colon,Villa Allende,cerro payun 997 ,,,,,,,4,3,,,1.039,300,185000
2307,,,Pdo. de Punilla,Villa Giardino,"Jacaranda  Manzana 100, 3° piso",,,,,,,2,1,,,341,66,52000
2308,Casa,,Pdo. de Punilla,Capilla Del Monte,,,,,,13,2,3,2,,,401,155,118000
2309,Duplex,,Countries y Barrios Cerrados Cordoba Capital,Chacra del Norte,Chacra del Norte-Spilimbergo  3500 ,,,,,,2,3,3,2,,180,,185000
2310,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Los Milagros Campiña Privada ,,,,,9,,2,2,,,896,220,155000
2311,Casa,,Pdo. de Colon,Rio Ceballos,RE53 KM18 ,,,,,,,2,1,,,645,74,57000
2312,,,Villa Allende,Estancia Q2,Q2 ,,,,,1,2,4,3,2,,1.027,337,450000
2313,Casa,,Pdo. de Santa Maria,Alta Gracia,Achaval Rodriguez ,,,,,,,2,2,,,300,220,170000
2314,Casa,,Countries y Barrios Cerrados Cordoba Capital,Lomas de los Carolinos,LOMAS DE LA CAROLINA ,,,,,18,2,4,4,,,1.500,400,500000
2315,,,Villa Allende,Estancia Q2,Estancia Q2 - Villa Allende ,,,,,5,3,4,4,3,,860,436,550000
2316,Casa,,Pdo. de Colon,Salsipuedes,Entre Rios 175 ,,,,,,,2,1,,,300,70,45000
2317,Casa,,Córdoba,Villa Warcalde,Molino Viejo 7308 ,,,,,,,1,1,,,472,80,85000
2318,Casa,,Pdo. de Tercero Arriba,Almafuerte,FLORENTINO AMEGHINO 100,,,,,11,,,1,,,1.006,131,120000
2319,,,Córdoba,Fincas 1,Fincas del Sur Lote 7 MZ 12 ,,,,,,2,3,3,2,,2.200,700,790000
2320,Casa,,Pdo. de Santa Maria,Malagueño,TIERRA ALTA ,,,,,,2,2,2,2,,450,180,130000
2321,Casa,,Pdo. de Calamuchita,Los Cocos,calle Publica y los Ceibos 100,,,,,,1,4,4,7,,3.610,290,450000
2322,,,Villa Carlos Paz,Villa Del Lago,"VILLA DEL LAGO, CARLOS PAZ ",,,,,,,,,,,,85,67500
2323,Casa,,Pdo. de Punilla,San Antonio De Arredondo,,,,,,,1,2,1,1,,,,58000
2324,,,Pdo. de Punilla,San Antonio De Arredondo,Tte. Ardiles al 200 ,,,,,,,2,1,2,,702,110,126000
2325,Casa,,Pdo. de San Javier,Villa Dolores,EDISON 500,,,,,,,4,3,1,,306,215,100000
2326,Casa,,Pdo. de Calamuchita,Los Cocos,calle Publica y los Ceibos 100,,,,,,1,4,4,7,,3.610,290,450000
2327,Casa,,Pdo. de San Alberto,Nono,Hipólito Irigoyen esquina Plaza de Nono ,,,,,,,3,1,,,540,187,169900
2328,Casa,,Alta Gracia,El Golf,,,,,,,,,,,,,,350000
2329,Casa,,Pdo. de Punilla,Villa Carlos Paz,Atahualpa y Monteaguado 0,,,,,,,3,,,,750,,
2330,Casa,,Pdo. de Colon,Rio Ceballos,9 de Julio 2318 ,,,,,,,3,1,,,1.400,110,90000
2331,,,Pdo. de Cordoba Capital,Cordoba,Corral de Bustos 9200. Villa  Rivera Indarte ,,,,,,1,2,1,2,,350,110,136999
2332,,,Córdoba,Zumaran,Benito Perez Galdos 3100,,,,,,,2,1,,,,,40000
2333,,,Villa Carlos Paz,Villa Del Lago,Villa Carlos Paz ,,,,,,2,2,2,1,,,,135000
2334,,,Pdo. de Punilla,Villa Carlos Paz,"VILLA DEL LAGO, CARLOS PAZ ",,,,,,,,,,,,85,67500
2335,Casa,,Pdo. de San Javier,Los Hornillos,RP14 KM 17- Los Hornillos ,,,,,,,6,,,,30.000,205,799900
2336,,,Pdo. de San Javier,San Javier,san javier ,,,,,,,1,1,,,2.500,80,140000
2337,Casa,,Córdoba,Quebrada De Las Rosa,La Tablada 5700 ,,,,,,2,3,1,,,250,110,74000
2338,Casa,,Pdo. de San Javier,Villa Dolores,ITALIA 300,,,,,,,3,1,,,,72,27835
2339,Casa,,Córdoba,Urca,Menendez Pidal 3500 ,,,,,,,3,2,,,354,251,205000
2340,,,Córdoba,Valle Cercano,Valle Cercano ,,,,,,2,2,,1,,125,85,85000
2341,Casa,,Pdo. de Tercero Arriba,Almafuerte,AV.  BUENOS AIRES 1300,,,,,,,3,1,,,600,130,130000
2342,Casa,,Córdoba,Arguello Norte,Donato Alvarez 7517 ,,,,,,,3,3,,,621,281,87113
2343,,,Córdoba,Jardin Claret,Jardin Claret ,,,,,10,2,4,2,2,,406,220,305000
2344,Casa,,Pdo. de San Javier,Villa Dolores,ITALIA 300,,,,,,,3,1,,,,52,20103
2345,Casa,,Pdo. de Colon,Villa Allende,San Isidro - Cerro de las Ovejas 357- Manz 27 Lote ,,,,,,,4,4,2,,1.260,365,450000
2346,Casa,,Pdo. de Colon,Villa Allende,Manuel Pizarro ,,,,,,,2,2,,,750,176,125000
2347,,,Pdo. de Santa Maria,Malagueño,Las Cañitas - Camino a Falda del Carmen - Salida a Alta Gracia por la autopista Cordoba Carlos Paz ,,,,,,2,3,3,2,,550,250,268000
2348,Casa,,Pdo. de Tercero Arriba,Rio Tercero,URQUIZA 100,,,,,,,3,,,,397,154,160000
2349,Casa,,Córdoba,Urca,Mahatma Gandhi 770 ,,,,,,,3,1,,,434,175,149000
2350,Casa,,Pdo. de Tercero Arriba,Rio Tercero,LIBERTAD 0,,,,,,,3,2,,,81,267,380000
2351,Casa,,Pdo. de Punilla,Bialet Masse,AV. SAN MARTIN 660 ,,,,,6,1,3,2,1,,509,150,167000
2352,Casa,,Pdo. de Punilla,Villa Giardino,Av. San Martin 100,,,,,,,2,1,1,,700,90,49000
2353,Casa,,Pdo. de San Javier,Villa Dolores,Calle Publica sin numero Pintada 100,,,,,,,3,1,1,,300,90,24484
2354,Casa,,Pdo. de Punilla,La Falda,Av. Italia 900,,,,,1,,2,1,1,,580,120,55000
2355,Casa,,Pdo. de Punilla,Punilla,CALLE PÚBLICA S/N - ZONA 4 LOTE 5 ,,,,,6,1,3,5,,,1.250,230,139000
2356,Casa,,Córdoba,Los Boulevares,Bv. Los Almogovares 6000 ,,,,,,,4,2,,,570,210,135000
2357,,,Pdo. de Santa Maria,Alta Gracia,CONFIDENCIAL ,,,,,85,3,5,8,4,,960,580,550000
2358,Casa,,Pdo. de Punilla,Villa Carlos Paz,"VILLA CARLOS PAZ, CORRIENTES. ",,,,,,,2,1,,,450,40,65000
2359,,,Pdo. de Calamuchita,Yacanto Calamuchita,CONFIDENCIAL ,,,,,73,1,2,1,1,,1.200,150,130000
2360,,,Córdoba,Maipu Seccion 2,Pasaje Alicante al 2400 ,,,,,14,3,3,2,1,,70,120,110000
2361,,,Pdo. de Punilla,Villa Carlos Paz,CONFIDENCIAL ,,,,,18,1,1,1,1,,702,50,125000
2362,Casa,,Córdoba,Villa General Urquiza,Eugenio Corvalán 2900 ,,,,,,,2,,,,240,95,38659
2363,,,Córdoba,Colon,Pasaje Alicante al 2400 ,,,,,14,3,3,2,1,,70,120,110000
2364,,,Pdo. de Punilla,Punilla,,,,,,,,2,2,1,,700,200,148000
2365,Casa,,Pdo. de Colon,Villa Allende,COUNTRY SAN ISIDRO ,,,,,,2,4,4,4,,1.012,414,448500
2366,,,Córdoba,Maipu Seccion 1,Pasaje Alicante al 2400 ,,,,,14,3,3,2,1,,70,120,110000
2367,,,Córdoba,Chateau Carreras,Zorzal 700,,,,,43,,4,2,,,252,246,199000
2368,Casa,,Córdoba,Padre Claret,- Brisas del Nejar ,,,,,,,3,2,,,180,130,180000
2369,,,Córdoba,Patricios,Medina y Torres al 3700 ,,,,,,,3,1,1,,250,110,54000
2370,Casa,,Pdo. de Punilla,Cosquin,"COSQUÍN, BARRIO VILLA PAN DE AZUCAR. ",,,,,,,3,3,,,2.800,440,
2371,Casa,,Pdo. de Punilla,Villa Carlos Paz,"VILLA CARLOS PAZ, CORRIENTES. ",,,,,,,2,1,,,450,40,65000
2372,,,Pdo. de Punilla,Villa Carlos Paz,CONFIDENCIAL ,,,,,20,2,4,2,2,,720,360,345000
2373,Casa,,Alta Gracia,Liniers,Viamonte 300,,,,,,,,,,,445,180,250000
2374,,,Pdo. de San Alberto,Nono,CONFIDENCIAL ,,,,,,1,1,1,,,70,50,35000
2375,,,Córdoba,Arguello,Chaquira 7400,,,,,21,,3,1,,,269,70,34000
2376,Casa,,Pdo. de Colon,La Granja,,,,,,9,,4,4,3,,9.000,300,448500
2377,Casa,,Córdoba,San Antonio,Av. Valparaiso 5035 ,,,,,,,3,2,1,,609,198,167000
2378,Casa,,Pdo. de San Javier,Villa De Las Rosas,CAMINO REAL 400,,,,,,,3,1,,,5.000,100,100000
2379,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2380,Casa,,Córdoba,Parque Velez Sarsfield,José Ramón Aguirre 2940 ,,,,,,,3,2,1,,256,130,65000
2381,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2382,Casa,,Córdoba,Patricios,,,,,,,,,,,,,,
2383,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2384,Casa,,Pdo. de Calamuchita,El Torreon,,,,,,,,,,,,,,
2385,Chalet,,Pdo. de Calamuchita,Villa Del Parque,,,,,,,,,,,,,,
2386,Casa,,Pdo. de San Javier,Los Hornillos,Nazareno S/N ,,,,,,,3,2,,,2.000,160,140000
2387,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2388,Casa,,Pdo. de Calamuchita,Los Molinos,LOS MOLINOS ,,,,,,,2,1,,,1.800,85,85000
2389,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2390,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2391,Cabana,,Pdo. de San Javier,Villa De Las Rosas,Estancias el Reincho 100,,,,,,,2,1,,,,52,30927
2392,Cabana,,Pdo. de San Javier,Villa De Las Rosas,Arroyo de las Chacras 100,,,,,,,2,1,,,2.700,96,61855
2393,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2394,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2395,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2396,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2397,Casa,,Pdo. de Colon,Unquillo,Unquillo ,,,,,,,2,1,,,2.000,140,89000
2398,Casa,,Córdoba,Cerro De Las Rosas,Av. Fernando Fader 4200,,,,,60,1,4,2,,,760,270,280000
2399,Casa,,Pdo. de San Javier,Villa Dolores,Calle s/n Barrio Brochero 800,,,,,,,3,2,1,,500,280,160000
2400,Cabana,,Pdo. de San Javier,Villa Dolores,ITALIA 300,,,,,,,3,1,1,,,65,16752
2401,Casa,,Pdo. de San Javier,Villa Dolores,J NOBLE 300,,,,,,,3,2,1,,500,100,38659
2402,Cabana,,Pdo. de San Alberto,Villa Cura Brochero,RIVADAVIA 900,,,,,,,2,1,1,,300,90,48969
2403,Casa,,Pdo. de Cordoba Capital,Cordoba,RAIMUNDO GONZALEZ 6000,,,,,,,1,1,1,,250,80,27061
2404,Casa,,Pdo. de San Javier,La Travesia,"Traslasierras, Dpto. San Javier ",,,,,,,8,8,,,26.300,580,620000
2405,Cabana,,Pdo. de San Alberto,Mina Clavero,merlo 600,,,,,,,6,4,4,,700,200,200000
2406,Casa,,Pdo. de San Alberto,Las Calles,A 100,,,,,,,3,2,1,,3.500,240,190000
2407,Casa,,Pdo. de San Alberto,Mina Clavero,LOS PINOS 500,,,,,,,3,2,1,,500,180,150000
2408,Casa,,Pdo. de San Javier,Villa De Las Rosas,Sarmiento 200,,,,,,,2,1,1,,800,120,130000
2409,Casa,,Pdo. de San Alberto,Mina Clavero,La Piedad 2500,,,,,,,2,1,,,380,180,160000
2410,Casa,,Córdoba,Ameghino Sud,San Cayetano ,,,,,,,2,1,,,250,105,43556
